latitude,longitude,altitude,geometry,RMC,site,drive,sol,easting,northing,elev_geoid,lon,lat,roll,pitch,yaw,yaw_rad,tilt,dist_m,dist_total_m,dist_km,dist_mi,drive_type
-4.749803,137.393189,-3960,Point,94_1854,94,1854,3458,8143939.74,-281543.11,-3960,137.3931893,-4.74980256,-5.88,13.88,176.13,3.07397,15.05,23.35,27911.22,27.62,17.16,final
-4.750237,137.393609,-3961.43,Point,94_2242,94,2242,3461,8143964.598,-281568.876,-3961.43,137.3936087,-4.75023725,-15.06,9.06,-179.68,-3.13605,17.52,43.75,27954.97,27.67,17.19,final
-4.750511,137.394132,-3961.43,Point,94_2636,94,2636,3462,8143995.597,-281585.112,-3961.43,137.3941317,-4.75051116,6.58,7.52,134.7,2.35092,9.98,40.45,27995.42,27.7,17.21,final
-4.751137,137.394679,-3955.68,Point,94_3086,94,3086,3463,8144028.023,-281622.198,-3955.68,137.3946787,-4.75113682,2.57,21.25,152.45,2.66084,21.4,53.85,28049.27,27.76,17.25,final
-4.751527,137.394901,-3951.17,Point,94_3386,94,3386,3465,8144041.194,-281645.33,-3951.17,137.3949009,-4.75152707,4.21,10.31,156.79,2.73642,11.12,32.27,28081.54,27.79,17.27,final
-4.751705,137.394988,-3948.22,Point,95_0,95,0,3467,8144046.364,-281655.856,-3948.22,137.3949881,-4.75170465,5.81,13.7,179.08,3.12556,14.86,12.65,28094.19,27.8,17.28,final
-4.752287,137.395311,-3943.69,Point,95_370,95,370,3469,8144065.485,-281690.364,-3943.69,137.3953107,-4.75228682,3.1,12.5,179.42,3.13139,12.87,41.81,28136,27.84,17.3,final
-4.752686,137.395577,-3938.19,Point,95_638,95,638,3472,8144081.28,-281714.018,-3938.19,137.3955772,-4.75268588,6.84,13.97,167.3,2.91993,15.52,30.67,28166.67,27.88,17.32,final
-4.752799,137.395513,-3937.08,Point,95_732,95,732,3474,8144077.49,-281720.697,-3937.08,137.3955133,-4.75279856,15.45,15.42,-157.39,-2.74704,21.69,7.98,28174.66,27.88,17.33,final
-4.752883,137.395366,-3935.35,Point,95_930,95,930,3476,8144068.737,-281725.723,-3935.35,137.3953656,-4.75288335,8.5,16.84,-145.83,-2.54527,18.81,21.35,28196.01,27.9,17.34,final
-4.753397,137.39524,-3930.39,Point,95_1170,95,1170,3478,8144061.278,-281756.181,-3930.39,137.3952398,-4.7533972,0.71,13.56,-177.72,-3.1018,13.57,32.37,28228.38,27.94,17.36,final
-4.753611,137.395472,-3927.48,Point,95_1408,95,1408,3481,8144075.052,-281768.869,-3927.48,137.3954721,-4.75361125,6.4,11.47,-169.71,-2.96197,13.12,21.66,28250.04,27.96,17.37,final
-4.753931,137.395729,-3924.82,Point,95_1670,95,1670,3483,8144090.291,-281787.81,-3924.82,137.3957292,-4.7539308,0.39,11.25,-179.94,-3.1406,11.25,25.21,28275.25,27.98,17.39,final
-4.754572,137.395851,-3920.18,Point,95_2054,95,2054,3485,8144097.526,-281825.831,-3920.18,137.3958513,-4.75457223,0.71,18.2,-157.52,-2.74927,18.21,46.62,28321.86,28.03,17.42,final
-4.754641,137.396254,-3919.5,Point,95_2388,95,2388,3489,8144121.422,-281829.901,-3919.5,137.3962544,-4.7546409,17.26,17.37,-179.08,-3.12558,24.3,35.82,28357.68,28.06,17.44,final
-4.754955,137.396391,-3916.3,Point,95_2652,95,2652,3492,8144129.509,-281848.51,-3916.3,137.3963909,-4.75495484,3.38,9.32,-138.95,-2.42514,9.91,25.63,28383.31,28.09,17.45,final
-4.755487,137.3965,-3912.76,Point,95_2934,95,2934,3495,8144135.972,-281880.055,-3912.76,137.3964999,-4.75548703,5.17,15.13,162.53,2.83672,15.97,36.01,28419.32,28.13,17.48,final
